,order_id,date,time
6181,10828,2015-07-01,16:46:39
6182,10829,2015-07-01,16:50:03
6183,10832,2015-07-01,17:20:18
6184,10834,2015-07-01,17:22:31
6185,10835,2015-07-01,17:25:19
6186,10836,2015-07-01,17:34:37
6187,10837,2015-07-01,17:34:47
6188,10839,2015-07-01,17:49:14
6189,10842,2015-07-01,18:16:14
6190,10847,2015-07-01,18:40:09
6191,10848,2015-07-01,18:41:04
6192,10850,2015-07-01,19:29:39
6193,10852,2015-07-01,19:37:55
6194,10854,2015-07-01,19:59:06
6195,10855,2015-07-01,20:03:03
6196,10857,2015-07-01,20:22:52
6197,10860,2015-07-01,21:22:42
6198,10861,2015-07-01,21:39:15
6199,10862,2015-07-02,10:34:34
6200,10863,2015-07-02,11:15:42
6201,10865,2015-07-02,11:34:33
6202,10867,2015-07-02,11:44:51
6203,10868,2015-07-02,11:46:37
6204,10869,2015-07-02,11:49:25
6205,10870,2015-07-02,11:53:54
6206,10871,2015-07-02,12:00:00
6207,10873,2015-07-02,12:14:36
6208,10875,2015-07-02,12:26:39
6209,10876,2015-07-02,12:29:43
6210,10878,2015-07-02,12:36:44
6211,10880,2015-07-02,12:40:04
6212,10882,2015-07-02,13:01:52
6213,10883,2015-07-02,13:06:26
6214,10886,2015-07-02,13:31:13
6215,10888,2015-07-02,13:43:16
6216,10889,2015-07-02,13:44:12
6217,10890,2015-07-02,13:48:53
6218,10891,2015-07-02,15:00:53
6219,10892,2015-07-02,15:09:32
6220,10894,2015-07-02,15:26:12
6221,10895,2015-07-02,15:50:03
6222,10896,2015-07-02,15:56:16
6223,10898,2015-07-02,16:23:34
6224,10903,2015-07-02,16:55:42
6225,10906,2015-07-02,17:24:24
6226,10908,2015-07-02,17:29:22
6227,10909,2015-07-02,17:32:27
6228,10910,2015-07-02,17:33:34
6229,10912,2015-07-02,17:55:01
6230,10913,2015-07-02,18:21:27
6231,10915,2015-07-02,18:55:29
6232,10917,2015-07-02,19:06:51
6233,10918,2015-07-02,19:15:58
6234,10919,2015-07-02,19:27:15
6235,10920,2015-07-02,20:40:34
6236,10921,2015-07-02,20:53:30
6237,10922,2015-07-02,21:24:03
6238,10923,2015-07-02,21:24:04
6239,10924,2015-07-02,21:30:43
6240,10925,2015-07-03,11:19:05
6241,10926,2015-07-03,11:36:17
6242,10928,2015-07-03,11:50:27
6243,10929,2015-07-03,11:50:40
6244,10930,2015-07-03,11:53:36
6245,10933,2015-07-03,12:03:51
6246,10935,2015-07-03,12:11:00
6247,10937,2015-07-03,12:45:27
6248,10942,2015-07-03,13:09:50
6249,10945,2015-07-03,13:36:20
6250,10946,2015-07-03,13:37:01
6251,10948,2015-07-03,13:40:40
6252,10949,2015-07-03,14:16:40
6253,10950,2015-07-03,14:17:43
6254,10951,2015-07-03,14:25:36
6255,10952,2015-07-03,14:34:02
6256,10956,2015-07-03,15:10:22
6257,10957,2015-07-03,15:23:03
6258,10960,2015-07-03,16:19:22
6259,10961,2015-07-03,16:21:08
6260,10962,2015-07-03,16:32:56
6261,10963,2015-07-03,16:37:41
6262,10964,2015-07-03,16:58:27
6263,10965,2015-07-03,17:12:16
6264,10967,2015-07-03,17:20:22
6265,10968,2015-07-03,17:28:05
6266,10969,2015-07-03,17:28:54
6267,10971,2015-07-03,17:54:58
6268,10972,2015-07-03,17:55:59
6269,10977,2015-07-03,18:32:49
6270,10978,2015-07-03,18:37:20
6271,10981,2015-07-03,19:10:52
6272,10985,2015-07-03,19:27:28
6273,10987,2015-07-03,19:43:29
6274,10990,2015-07-03,20:09:50
6275,10992,2015-07-03,20:16:40
6276,10995,2015-07-03,20:34:35
6277,10996,2015-07-03,20:35:57
6278,10997,2015-07-03,20:38:31
6279,11000,2015-07-03,20:56:11
6280,11001,2015-07-03,20:59:02
6281,11003,2015-07-03,21:22:32
6282,11004,2015-07-03,21:25:42
6283,11005,2015-07-03,21:29:51
6284,11006,2015-07-03,21:30:00
6285,11008,2015-07-03,21:41:41
6286,11011,2015-07-03,22:17:43
6287,11012,2015-07-03,22:24:06
6288,11013,2015-07-03,22:28:51
6289,11014,2015-07-03,22:30:29
6290,11015,2015-07-03,22:37:27
6291,11017,2015-07-03,22:47:27
6292,11022,2015-07-04,13:00:01
6293,11023,2015-07-04,13:01:04
6294,11025,2015-07-04,13:31:40
6295,11026,2015-07-04,13:38:48
6296,11028,2015-07-04,13:58:34
6297,11029,2015-07-04,13:59:43
6298,11033,2015-07-04,14:22:46
6299,11034,2015-07-04,14:36:10
6300,11035,2015-07-04,14:39:02
6301,11037,2015-07-04,14:41:20
6302,11039,2015-07-04,15:01:15
6303,11040,2015-07-04,15:04:08
6304,11042,2015-07-04,15:09:22
6305,11045,2015-07-04,16:11:25
6306,11047,2015-07-04,16:18:12
6307,11048,2015-07-04,16:25:56
6308,11049,2015-07-04,16:28:56
6309,11051,2015-07-04,16:44:45
6310,11052,2015-07-04,16:46:33
6311,11055,2015-07-04,17:07:15
6312,11056,2015-07-04,17:18:23
6313,11057,2015-07-04,17:41:52
6314,11058,2015-07-04,17:44:37
6315,11059,2015-07-04,17:47:58
6316,11060,2015-07-04,17:49:44
6317,11066,2015-07-04,18:27:29
6318,11070,2015-07-04,18:43:33
6319,11071,2015-07-04,18:48:30
6320,11072,2015-07-04,18:51:08
6321,11073,2015-07-04,18:51:47
6322,11075,2015-07-04,18:55:33
6323,11076,2015-07-04,18:58:20
6324,11078,2015-07-04,19:05:28
6325,11081,2015-07-04,19:15:28
6326,11084,2015-07-04,19:18:19
6327,11086,2015-07-04,19:41:02
6328,11088,2015-07-04,19:49:56
6329,11089,2015-07-04,19:55:30
6330,11090,2015-07-04,19:56:12
6331,11091,2015-07-04,20:06:37
6332,11092,2015-07-04,20:06:52
6333,11097,2015-07-04,20:26:22
6334,11098,2015-07-04,20:43:30
6335,11101,2015-07-04,20:58:53
6336,11105,2015-07-04,21:18:58
6337,11106,2015-07-04,21:20:14
6338,11110,2015-07-04,21:29:18
6339,11111,2015-07-04,21:56:14
6340,11113,2015-07-04,21:57:48
6341,11114,2015-07-04,21:58:28
6342,11115,2015-07-04,22:02:12
6343,11116,2015-07-04,22:06:04
6344,11117,2015-07-04,22:24:49
6345,11119,2015-07-04,22:34:36
6346,11120,2015-07-04,22:35:12
6347,11122,2015-07-04,23:04:40
6348,11123,2015-07-05,11:53:48
6349,11127,2015-07-05,12:49:09
6350,11128,2015-07-05,12:49:22
6351,11129,2015-07-05,13:01:23
6352,11130,2015-07-05,13:01:41
6353,11139,2015-07-05,15:39:38
6354,11142,2015-07-05,16:48:26
6355,11143,2015-07-05,17:05:09
6356,11144,2015-07-05,17:14:31
6357,11146,2015-07-05,17:26:26
6358,11147,2015-07-05,17:40:54
6359,11148,2015-07-05,18:03:29
6360,11149,2015-07-05,18:13:42
6361,11152,2015-07-05,18:33:31
6362,11153,2015-07-05,18:59:20
6363,11154,2015-07-05,19:37:22
6364,11158,2015-07-05,20:07:01
6365,11159,2015-07-05,20:07:13
6366,11160,2015-07-05,20:07:58
6367,11161,2015-07-05,20:26:56
6368,11163,2015-07-05,21:26:18
6369,11164,2015-07-06,11:35:24
6370,11165,2015-07-06,11:37:22
6371,11166,2015-07-06,12:12:03
6372,11167,2015-07-06,12:12:21
6373,11168,2015-07-06,12:15:03
6374,11169,2015-07-06,12:16:57
6375,11171,2015-07-06,12:37:39
6376,11174,2015-07-06,12:41:02
6377,11175,2015-07-06,12:42:44
6378,11176,2015-07-06,12:53:16
6379,11177,2015-07-06,13:04:22
6380,11178,2015-07-06,13:09:22
6381,11179,2015-07-06,13:11:10
6382,11181,2015-07-06,13:28:32
6383,11182,2015-07-06,13:30:06
6384,11183,2015-07-06,13:51:10
6385,11184,2015-07-06,13:54:13
6386,11185,2015-07-06,14:06:00
6387,11187,2015-07-06,14:15:43
6388,11190,2015-07-06,15:03:34
6389,11191,2015-07-06,15:35:46
6390,11193,2015-07-06,16:23:19
6391,11194,2015-07-06,16:54:16
6392,11195,2015-07-06,17:20:47
6393,11197,2015-07-06,17:32:02
6394,11198,2015-07-06,17:45:28
6395,11200,2015-07-06,17:48:19
6396,11202,2015-07-06,17:57:40
6397,11204,2015-07-06,18:04:34
6398,11205,2015-07-06,18:07:13
6399,11206,2015-07-06,18:08:46
6400,11209,2015-07-06,18:36:01
6401,11211,2015-07-06,18:47:42
6402,11212,2015-07-06,18:56:03
6403,11213,2015-07-06,19:39:18
6404,11218,2015-07-06,20:46:48
6405,11220,2015-07-06,21:05:51
6406,11222,2015-07-07,11:25:31
6407,11223,2015-07-07,11:51:23
6408,11226,2015-07-07,12:02:28
6409,11227,2015-07-07,12:07:49
6410,11228,2015-07-07,12:24:21
6411,11229,2015-07-07,12:24:32
6412,11231,2015-07-07,12:36:02
6413,11232,2015-07-07,12:37:50
6414,11233,2015-07-07,13:00:19
6415,11236,2015-07-07,13:15:45
6416,11237,2015-07-07,13:24:47
6417,11242,2015-07-07,15:58:08
6418,11243,2015-07-07,16:14:10
6419,11244,2015-07-07,16:35:24
6420,11245,2015-07-07,16:41:56
6421,11247,2015-07-07,17:06:40
6422,11248,2015-07-07,17:18:15
6423,11249,2015-07-07,17:26:26
6424,11251,2015-07-07,17:34:01
6425,11253,2015-07-07,17:48:24
6426,11258,2015-07-07,18:19:31
6427,11259,2015-07-07,18:36:35
6428,11260,2015-07-07,18:46:00
6429,11261,2015-07-07,18:49:36
6430,11262,2015-07-07,18:58:12
6431,11263,2015-07-07,19:22:13
6432,11265,2015-07-07,19:49:28
6433,11266,2015-07-07,19:52:53
6434,11267,2015-07-07,20:03:12
6435,11268,2015-07-07,20:22:37
6436,11269,2015-07-07,20:23:23
6437,11270,2015-07-07,20:23:31
6438,11271,2015-07-07,20:36:55
6439,11275,2015-07-08,11:21:06
6440,11277,2015-07-08,11:31:22
6441,11280,2015-07-08,11:47:42
6442,11282,2015-07-08,11:57:58
6443,11284,2015-07-08,12:03:13
6444,11285,2015-07-08,12:07:10
6445,11287,2015-07-08,12:14:13
6446,11288,2015-07-08,12:16:18
6447,11289,2015-07-08,12:21:02
6448,11290,2015-07-08,12:30:39
6449,11291,2015-07-08,12:44:24
6450,11292,2015-07-08,12:47:09
6451,11295,2015-07-08,13:12:23
6452,11296,2015-07-08,13:12:39
6453,11299,2015-07-08,14:08:21
6454,11300,2015-07-08,14:12:04
6455,11301,2015-07-08,14:16:09
6456,11302,2015-07-08,14:23:49
6457,11307,2015-07-08,15:06:30
6458,11308,2015-07-08,15:17:28
6459,11310,2015-07-08,15:34:17
6460,11311,2015-07-08,16:02:26
6461,11313,2015-07-08,16:57:03
6462,11314,2015-07-08,17:12:31
6463,11315,2015-07-08,17:20:39
6464,11318,2015-07-08,17:46:05
6465,11320,2015-07-08,18:04:21
6466,11323,2015-07-08,18:35:18
6467,11324,2015-07-08,18:40:06
6468,11325,2015-07-08,18:53:55
6469,11326,2015-07-08,19:04:38
6470,11327,2015-07-08,19:09:57
6471,11328,2015-07-08,19:19:09
6472,11330,2015-07-08,19:36:02
6473,11331,2015-07-08,19:42:11
6474,11333,2015-07-08,20:12:29
6475,11334,2015-07-08,20:20:00
6476,11335,2015-07-08,20:59:13
6477,11336,2015-07-08,21:00:10
6478,11337,2015-07-08,21:23:47
6479,11340,2015-07-08,22:22:44
6480,11342,2015-07-09,11:33:38
6481,11343,2015-07-09,11:36:49
6482,11344,2015-07-09,11:37:19
6483,11346,2015-07-09,11:50:28
6484,11349,2015-07-09,12:03:58
6485,11350,2015-07-09,12:15:51
6486,11351,2015-07-09,12:17:11
6487,11353,2015-07-09,12:37:12
6488,11354,2015-07-09,12:38:47
6489,11356,2015-07-09,12:49:07
6490,11358,2015-07-09,13:08:20
6491,11359,2015-07-09,13:09:09
6492,11360,2015-07-09,13:19:38
6493,11361,2015-07-09,13:44:29
6494,11365,2015-07-09,15:16:57
6495,11366,2015-07-09,15:47:38
6496,11369,2015-07-09,16:39:34
6497,11370,2015-07-09,16:40:59
6498,11372,2015-07-09,16:49:56
6499,11374,2015-07-09,16:56:14
6500,11375,2015-07-09,16:56:48
6501,11377,2015-07-09,17:25:38
6502,11378,2015-07-09,17:28:44
6503,11380,2015-07-09,17:39:41
6504,11381,2015-07-09,17:44:01
6505,11382,2015-07-09,17:55:11
6506,11384,2015-07-09,18:19:01
6507,11385,2015-07-09,18:42:17
6508,11386,2015-07-09,18:45:14
6509,11387,2015-07-09,19:02:53
6510,11393,2015-07-09,20:12:18
6511,11394,2015-07-09,20:17:39
6512,11396,2015-07-09,20:28:25
6513,11403,2015-07-10,12:03:17
6514,11404,2015-07-10,12:10:35
6515,11405,2015-07-10,12:18:21
6516,11406,2015-07-10,12:20:26
6517,11408,2015-07-10,12:24:30
6518,11409,2015-07-10,12:52:38
6519,11411,2015-07-10,12:58:49
6520,11413,2015-07-10,13:25:57
6521,11415,2015-07-10,13:27:58
6522,11421,2015-07-10,14:26:31
6523,11422,2015-07-10,14:31:03
6524,11423,2015-07-10,14:34:16
6525,11424,2015-07-10,14:36:32
6526,11425,2015-07-10,15:05:32
6527,11426,2015-07-10,15:13:53
6528,11427,2015-07-10,15:19:48
6529,11430,2015-07-10,15:52:38
6530,11432,2015-07-10,16:10:32
6531,11435,2015-07-10,16:54:37
6532,11437,2015-07-10,17:03:28
6533,11438,2015-07-10,17:36:48
6534,11439,2015-07-10,17:45:54
6535,11440,2015-07-10,18:03:55
6536,11444,2015-07-10,18:24:56
6537,11446,2015-07-10,18:52:53
6538,11447,2015-07-10,18:54:46
6539,11448,2015-07-10,18:56:39
6540,11450,2015-07-10,19:10:44
6541,11451,2015-07-10,19:13:49
6542,11452,2015-07-10,19:29:19
6543,11455,2015-07-10,20:19:22
6544,11459,2015-07-10,20:54:03
6545,11461,2015-07-10,21:38:45
6546,11462,2015-07-10,21:50:39
6547,11463,2015-07-10,22:03:06
6548,11464,2015-07-10,22:14:54
6549,11468,2015-07-10,22:37:56
6550,11469,2015-07-10,22:48:03
6551,11471,2015-07-11,12:23:19
6552,11474,2015-07-11,12:43:12
6553,11476,2015-07-11,13:03:45
6554,11480,2015-07-11,14:11:54
6555,11481,2015-07-11,14:14:23
6556,11482,2015-07-11,14:56:29
6557,11483,2015-07-11,15:19:11
6558,11484,2015-07-11,15:43:19
6559,11485,2015-07-11,15:50:27
6560,11486,2015-07-11,16:03:30
6561,11487,2015-07-11,16:05:35
6562,11489,2015-07-11,16:10:07
6563,11490,2015-07-11,16:30:45
6564,11491,2015-07-11,16:34:02
6565,11492,2015-07-11,16:40:06
6566,11493,2015-07-11,17:26:25
6567,11494,2015-07-11,17:32:59
6568,11499,2015-07-11,18:10:42
6569,11500,2015-07-11,18:12:12
6570,11503,2015-07-11,18:52:06
6571,11504,2015-07-11,19:15:47
6572,11507,2015-07-11,19:41:07
6573,11508,2015-07-11,19:51:12
6574,11513,2015-07-11,20:18:09
6575,11515,2015-07-11,20:39:51
6576,11516,2015-07-11,20:40:51
6577,11517,2015-07-11,20:43:19
6578,11518,2015-07-11,20:55:04
6579,11519,2015-07-11,21:16:31
6580,11521,2015-07-11,21:53:57
6581,11522,2015-07-11,22:18:23
6582,11524,2015-07-12,11:52:33
6583,11525,2015-07-12,12:13:11
6584,11527,2015-07-12,12:39:50
6585,11529,2015-07-12,13:13:54
6586,11530,2015-07-12,13:20:48
6587,11531,2015-07-12,13:22:39
6588,11537,2015-07-12,14:15:27
6589,11538,2015-07-12,14:17:07
6590,11539,2015-07-12,14:39:17
6591,11544,2015-07-12,16:38:23
6592,11545,2015-07-12,16:40:52
6593,11546,2015-07-12,16:53:07
6594,11548,2015-07-12,17:03:03
6595,11549,2015-07-12,17:04:28
6596,11552,2015-07-12,17:32:22
6597,11553,2015-07-12,17:48:25
6598,11554,2015-07-12,17:58:46
6599,11556,2015-07-12,18:04:11
6600,11558,2015-07-12,18:31:48
6601,11559,2015-07-12,18:35:39
6602,11560,2015-07-12,18:38:14
6603,11561,2015-07-12,18:38:47
6604,11562,2015-07-12,18:41:14
6605,11564,2015-07-12,18:45:05
6606,11565,2015-07-12,18:52:04
6607,11566,2015-07-12,19:15:20
6608,11569,2015-07-12,20:41:47
6609,11572,2015-07-12,21:08:50
6610,11574,2015-07-12,21:30:10
6611,11576,2015-07-12,22:09:07
6612,11577,2015-07-12,22:09:09
6613,11579,2015-07-12,22:17:01
6614,11584,2015-07-13,11:28:51
6615,11585,2015-07-13,11:31:29
6616,11587,2015-07-13,11:39:55
6617,11589,2015-07-13,11:52:29
6618,11591,2015-07-13,11:57:13
6619,11592,2015-07-13,12:01:07
6620,11594,2015-07-13,12:04:37
6621,11596,2015-07-13,12:11:51
6622,11597,2015-07-13,12:22:13
6623,11603,2015-07-13,13:53:58
6624,11604,2015-07-13,14:24:00
6625,11610,2015-07-13,16:08:36
6626,11611,2015-07-13,16:15:28
6627,11612,2015-07-13,16:23:39
6628,11613,2015-07-13,16:38:34
6629,11614,2015-07-13,17:11:41
6630,11616,2015-07-13,17:28:25
6631,11621,2015-07-13,18:11:46
6632,11622,2015-07-13,18:16:55
6633,11623,2015-07-13,18:27:55
6634,11625,2015-07-13,18:41:42
6635,11626,2015-07-13,19:01:05
6636,11627,2015-07-13,19:12:17
6637,11630,2015-07-13,19:44:50
6638,11631,2015-07-13,19:47:07
6639,11634,2015-07-13,21:16:50
6640,11635,2015-07-14,11:27:09
6641,11636,2015-07-14,11:33:28
6642,11637,2015-07-14,11:56:49
6643,11638,2015-07-14,11:57:35
6644,11643,2015-07-14,12:33:10
6645,11646,2015-07-14,12:58:04
6646,11647,2015-07-14,12:59:14
6647,11648,2015-07-14,13:00:55
6648,11649,2015-07-14,13:02:52
6649,11651,2015-07-14,13:05:54
6650,11653,2015-07-14,13:20:30
6651,11656,2015-07-14,13:47:16
6652,11658,2015-07-14,14:11:45
6653,11660,2015-07-14,15:18:58
6654,11662,2015-07-14,15:36:24
6655,11664,2015-07-14,15:57:02
6656,11665,2015-07-14,16:12:42
6657,11667,2015-07-14,16:37:35
6658,11670,2015-07-14,17:13:03
6659,11674,2015-07-14,18:58:09
6660,11677,2015-07-14,19:20:16
6661,11679,2015-07-14,19:39:14
6662,11680,2015-07-14,19:39:40
6663,11688,2015-07-14,20:54:37
6664,11691,2015-07-14,21:14:05
6665,11693,2015-07-14,22:29:25
6666,11694,2015-07-15,11:29:28
6667,11695,2015-07-15,11:39:07
6668,11697,2015-07-15,11:49:26
6669,11699,2015-07-15,12:05:13
6670,11700,2015-07-15,12:06:27
6671,11701,2015-07-15,12:19:51
6672,11703,2015-07-15,12:24:20
6673,11704,2015-07-15,12:31:03
6674,11708,2015-07-15,13:00:12
6675,11710,2015-07-15,13:27:50
6676,11714,2015-07-15,13:53:01
6677,11716,2015-07-15,14:31:06
6678,11718,2015-07-15,15:17:43
6679,11719,2015-07-15,15:36:23
6680,11722,2015-07-15,15:53:07
6681,11723,2015-07-15,15:59:22
6682,11725,2015-07-15,16:03:05
6683,11730,2015-07-15,16:42:22
6684,11733,2015-07-15,17:17:50
6685,11736,2015-07-15,17:31:58
6686,11741,2015-07-15,18:32:58
6687,11744,2015-07-15,19:11:31
6688,11745,2015-07-15,19:33:12
6689,11748,2015-07-15,20:35:39
6690,11749,2015-07-15,21:08:53
6691,11750,2015-07-15,21:38:29
6692,11754,2015-07-15,22:16:31
6693,11755,2015-07-15,22:56:31
6694,11757,2015-07-16,11:25:03
6695,11759,2015-07-16,11:46:55
6696,11762,2015-07-16,12:15:21
6697,11764,2015-07-16,12:39:01
6698,11765,2015-07-16,12:42:51
6699,11767,2015-07-16,12:59:05
6700,11768,2015-07-16,13:06:03
6701,11770,2015-07-16,13:37:06
6702,11771,2015-07-16,14:01:07
6703,11773,2015-07-16,14:18:57
6704,11774,2015-07-16,14:19:50
6705,11775,2015-07-16,14:33:50
6706,11776,2015-07-16,15:14:39
6707,11779,2015-07-16,15:58:44
6708,11780,2015-07-16,16:02:24
6709,11781,2015-07-16,16:13:59
6710,11782,2015-07-16,16:14:04
6711,11784,2015-07-16,16:21:43
6712,11786,2015-07-16,16:37:02
6713,11787,2015-07-16,16:45:54
6714,11788,2015-07-16,17:21:55
6715,11789,2015-07-16,17:29:23
6716,11790,2015-07-16,17:30:17
6717,11791,2015-07-16,17:31:00
6718,11792,2015-07-16,17:47:44
6719,11794,2015-07-16,18:02:45
6720,11795,2015-07-16,18:14:42
6721,11796,2015-07-16,18:23:08
6722,11797,2015-07-16,18:24:13
6723,11801,2015-07-16,19:48:21
6724,11802,2015-07-16,19:56:13
6725,11803,2015-07-16,19:58:05
6726,11804,2015-07-16,20:46:14
6727,11805,2015-07-16,20:46:38
6728,11807,2015-07-16,21:08:49
6729,11808,2015-07-16,21:38:18
6730,11810,2015-07-16,22:06:25
6731,11813,2015-07-17,11:38:27
6732,11817,2015-07-17,12:37:41
6733,11818,2015-07-17,12:38:23
6734,11820,2015-07-17,12:51:53
6735,11824,2015-07-17,13:13:04
6736,11826,2015-07-17,13:31:42
6737,11829,2015-07-17,13:51:10
6738,11830,2015-07-17,14:08:04
6739,11831,2015-07-17,14:08:42
6740,11832,2015-07-17,14:08:59
6741,11833,2015-07-17,14:15:34
6742,11835,2015-07-17,14:25:53
6743,11837,2015-07-17,15:02:56
6744,11843,2015-07-17,16:06:03
6745,11846,2015-07-17,16:25:52
6746,11849,2015-07-17,16:36:57
6747,11853,2015-07-17,17:35:40
6748,11854,2015-07-17,17:40:21
6749,11856,2015-07-17,18:08:42
6750,11857,2015-07-17,18:09:57
6751,11858,2015-07-17,18:10:56
6752,11860,2015-07-17,18:44:59
6753,11862,2015-07-17,19:00:42
6754,11865,2015-07-17,19:24:53
6755,11866,2015-07-17,19:47:50
6756,11867,2015-07-17,20:10:17
6757,11868,2015-07-17,20:15:48
6758,11871,2015-07-17,20:29:22
6759,11872,2015-07-17,20:46:42
6760,11873,2015-07-17,20:56:48
6761,11875,2015-07-17,21:01:20
6762,11876,2015-07-17,21:02:37
6763,11877,2015-07-17,21:04:42
6764,11878,2015-07-17,21:30:34
6765,11879,2015-07-17,21:39:11
6766,11881,2015-07-17,21:47:55
6767,11882,2015-07-17,21:49:05
6768,11883,2015-07-17,21:50:40
6769,11884,2015-07-17,21:50:52
6770,11885,2015-07-17,21:56:46
6771,11886,2015-07-17,21:57:33
6772,11888,2015-07-17,22:00:04
6773,11889,2015-07-17,22:03:00
6774,11890,2015-07-17,22:03:20
6775,11891,2015-07-17,22:12:43
6776,11893,2015-07-17,23:03:47
6777,11894,2015-07-18,11:48:20
6778,11895,2015-07-18,12:06:19
6779,11897,2015-07-18,12:35:25
6780,11899,2015-07-18,13:00:38
6781,11900,2015-07-18,13:16:25
6782,11901,2015-07-18,13:42:45
6783,11902,2015-07-18,13:46:21
6784,11904,2015-07-18,13:54:23
6785,11905,2015-07-18,13:57:38
6786,11906,2015-07-18,14:26:08
6787,11907,2015-07-18,14:33:14
6788,11909,2015-07-18,15:02:32
6789,11910,2015-07-18,15:09:05
6790,11911,2015-07-18,15:35:28
6791,11912,2015-07-18,15:40:14
6792,11913,2015-07-18,16:30:37
6793,11919,2015-07-18,16:56:19
6794,11920,2015-07-18,17:29:49
6795,11921,2015-07-18,17:54:02
6796,11922,2015-07-18,17:54:33
6797,11925,2015-07-18,18:09:53
6798,11932,2015-07-18,18:52:23
6799,11935,2015-07-18,19:39:37
6800,11936,2015-07-18,19:45:16
6801,11937,2015-07-18,19:45:43
6802,11940,2015-07-18,19:49:10
6803,11942,2015-07-18,20:00:10
6804,11945,2015-07-18,21:21:29
6805,11946,2015-07-18,21:29:31
6806,11947,2015-07-18,22:04:30
6807,11949,2015-07-19,13:05:00
6808,11951,2015-07-19,13:25:12
6809,11952,2015-07-19,13:32:11
6810,11953,2015-07-19,13:34:29
6811,11954,2015-07-19,13:52:17
6812,11956,2015-07-19,13:55:42
6813,11960,2015-07-19,14:12:49
6814,11961,2015-07-19,15:00:55
6815,11963,2015-07-19,15:03:20
6816,11965,2015-07-19,15:33:29
6817,11968,2015-07-19,16:05:21
6818,11969,2015-07-19,16:07:06
6819,11970,2015-07-19,16:18:25
6820,11972,2015-07-19,16:41:08
6821,11973,2015-07-19,16:51:21
6822,11974,2015-07-19,16:52:10
6823,11977,2015-07-19,17:35:06
6824,11978,2015-07-19,17:47:27
6825,11980,2015-07-19,18:05:57
6826,11981,2015-07-19,18:12:02
6827,11982,2015-07-19,18:18:32
6828,11983,2015-07-19,18:19:23
6829,11984,2015-07-19,18:21:05
6830,11986,2015-07-19,18:25:50
6831,11987,2015-07-19,18:29:49
6832,11989,2015-07-19,18:42:25
6833,11990,2015-07-19,18:45:39
6834,11991,2015-07-19,18:48:55
6835,11992,2015-07-19,19:04:25
6836,11994,2015-07-19,19:23:44
6837,11995,2015-07-19,19:27:03
6838,11997,2015-07-19,21:12:50
6839,11998,2015-07-19,21:31:19
6840,12002,2015-07-20,11:39:13
6841,12003,2015-07-20,11:50:01
6842,12004,2015-07-20,11:50:52
6843,12005,2015-07-20,11:52:00
6844,12007,2015-07-20,12:29:54
6845,12009,2015-07-20,12:58:31
6846,12012,2015-07-20,13:07:12
6847,12019,2015-07-20,13:55:06
6848,12020,2015-07-20,14:09:21
6849,12022,2015-07-20,14:17:06
6850,12024,2015-07-20,15:13:57
6851,12027,2015-07-20,15:26:41
6852,12028,2015-07-20,15:35:42
6853,12029,2015-07-20,15:53:10
6854,12033,2015-07-20,16:00:21
6855,12035,2015-07-20,16:26:04
6856,12036,2015-07-20,17:18:59
6857,12038,2015-07-20,17:38:43
6858,12040,2015-07-20,18:13:02
6859,12041,2015-07-20,18:23:07
6860,12042,2015-07-20,18:24:45
6861,12045,2015-07-20,18:45:56
6862,12046,2015-07-20,18:54:19
6863,12047,2015-07-20,19:10:56
6864,12048,2015-07-20,19:11:52
6865,12050,2015-07-20,19:22:48
6866,12051,2015-07-20,19:26:11
6867,12052,2015-07-20,19:29:55
6868,12053,2015-07-20,19:46:07
6869,12056,2015-07-20,20:10:28
6870,12057,2015-07-20,20:18:29
6871,12058,2015-07-20,20:34:39
6872,12059,2015-07-20,21:06:14
6873,12060,2015-07-21,11:19:15
6874,12062,2015-07-21,11:49:20
6875,12063,2015-07-21,11:53:51
6876,12064,2015-07-21,11:55:10
6877,12065,2015-07-21,12:08:15
6878,12066,2015-07-21,12:12:10
6879,12067,2015-07-21,12:29:53
6880,12069,2015-07-21,12:35:18
6881,12070,2015-07-21,12:54:21
6882,12071,2015-07-21,13:04:34
6883,12072,2015-07-21,13:17:05
6884,12073,2015-07-21,13:27:28
6885,12075,2015-07-21,13:36:36
6886,12076,2015-07-21,13:53:14
6887,12079,2015-07-21,14:52:32
6888,12080,2015-07-21,14:56:13
6889,12083,2015-07-21,15:29:17
6890,12085,2015-07-21,15:44:48
6891,12087,2015-07-21,15:51:49
6892,12089,2015-07-21,16:01:21
6893,12090,2015-07-21,16:04:10
6894,12093,2015-07-21,16:53:57
6895,12095,2015-07-21,17:35:58
6896,12097,2015-07-21,18:09:57
6897,12098,2015-07-21,18:11:15
6898,12099,2015-07-21,18:21:01
6899,12101,2015-07-21,18:34:35
6900,12103,2015-07-21,18:56:08
6901,12104,2015-07-21,19:05:49
6902,12105,2015-07-21,19:12:16
6903,12106,2015-07-21,19:13:19
6904,12107,2015-07-21,19:23:53
6905,12110,2015-07-21,20:47:23
6906,12112,2015-07-21,21:09:34
6907,12113,2015-07-21,21:11:40
6908,12115,2015-07-22,11:37:54
6909,12116,2015-07-22,11:39:20
6910,12119,2015-07-22,11:57:15
6911,12120,2015-07-22,12:09:55
6912,12125,2015-07-22,12:42:32
6913,12127,2015-07-22,12:57:19
6914,12129,2015-07-22,13:01:27
6915,12130,2015-07-22,13:01:31
6916,12132,2015-07-22,13:08:39
