,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
204996,12.454066147462465,0.8047566844660095,11.4796929654078,1.0,0.0,0.0,0.0,0.0
786078,53.52303439110314,0.5643635930645649,0.1427474341213936,1.0,0.0,0.0,1.0,0.0
179488,0.7110183643855174,0.2309767096235083,0.6115956403882444,0.0,0.0,0.0,0.0,0.0
168456,12.767322954047003,0.3491540439684473,8.330057983940115,1.0,0.0,0.0,1.0,1.0
23479,25.156734884733,64.71419176258108,0.3154046123878135,1.0,0.0,0.0,1.0,1.0
779112,20.251934778532284,14.67490451291547,7.636563614613348,1.0,1.0,0.0,1.0,1.0
732728,11.07154342316253,0.0386237876927026,0.6983785784294322,1.0,1.0,1.0,0.0,0.0
417671,8.81682612110635,0.6729848907270252,1.0589339134084916,1.0,0.0,0.0,0.0,0.0
509485,6.76232272216659,15.274819725815815,1.90457020422469,1.0,0.0,0.0,1.0,0.0
516064,1.2672629393290542,0.5747975669082246,4.050595831416832,0.0,0.0,0.0,1.0,1.0
849708,9.159371679003542,0.1640130407941989,1.2288152869117106,1.0,0.0,0.0,1.0,0.0
617129,10.7748281308605,0.2042154585691379,0.6412495371559168,1.0,0.0,1.0,1.0,0.0
335703,1.358449396308384,11.294377432166932,0.928194692127614,0.0,0.0,0.0,1.0,0.0
226124,1.3780257167287349,0.0657444676690289,0.2225232635683678,0.0,0.0,1.0,1.0,0.0
29024,15.349866168365514,2.839643696177581,1.124657260134358,1.0,0.0,0.0,1.0,0.0
40994,5.958221949988975,0.4620875944328961,0.9479755897325814,1.0,0.0,0.0,1.0,0.0
499592,8.538972603845497,0.2455564720994115,0.8168518656395989,1.0,1.0,1.0,1.0,0.0
561563,4.222458849520884,1.5086437424770116,3.536142948726269,1.0,0.0,0.0,1.0,0.0
500960,1.1979492619597762,0.416906349182967,0.9519289287562114,0.0,0.0,0.0,1.0,0.0
491865,8.9828593217621,0.0232098388361058,0.9109830899135556,1.0,1.0,0.0,1.0,0.0
24681,0.9532834375386332,0.8615080969481472,2.580164956251576,0.0,0.0,0.0,1.0,0.0
836582,1.905801442717841,0.3262054779259896,4.257404259618491,1.0,0.0,0.0,0.0,0.0
776760,6.356270444881835,0.1639651708262998,2.203607655040802,1.0,0.0,0.0,1.0,0.0
478278,33.88113688748243,0.8356682022891492,0.6344510128929831,1.0,1.0,0.0,1.0,0.0
757563,2.1559116920940533,0.740060227950089,1.070576841819255,1.0,0.0,0.0,1.0,0.0
495195,9.703969667425952,0.7827472384953612,1.3359634618719092,1.0,0.0,0.0,0.0,0.0
633650,8.18707466601332,0.7168108024603081,1.10748313534739,1.0,0.0,0.0,1.0,0.0
239799,57.02099714155824,22.230267128141502,2.919856919599487,1.0,0.0,1.0,0.0,0.0
783440,35.31446116478371,0.3561294975873911,2.065680946041188,1.0,0.0,0.0,1.0,0.0
832399,26.50093103851853,0.9737672510036204,1.6135760850046867,1.0,0.0,0.0,1.0,0.0
479770,11.57089091171843,1.0593457019701646,3.91186272047552,1.0,1.0,0.0,0.0,0.0
293336,19.15922148154098,0.1436625308640983,13.767710467727849,1.0,1.0,0.0,0.0,0.0
73922,11.742559083340154,0.3503575181833789,1.1346821535610407,1.0,0.0,0.0,1.0,0.0
15805,8.08598266484249,0.0854074560794896,2.9658617120765887,1.0,0.0,0.0,0.0,0.0
553820,42.95033696463759,1.4575767649028606,1.031414596952832,1.0,0.0,1.0,1.0,0.0
556562,4.31592285711005,9.408002729820508,0.5729505486279456,1.0,1.0,0.0,1.0,0.0
166598,1.6308268748845935,0.1129084256625348,0.1549697476030062,0.0,0.0,0.0,0.0,0.0
638197,9.646302635469535,0.4020747095779308,0.2053812951453392,1.0,1.0,0.0,0.0,0.0
880100,3.143218267742417,0.847519430139608,0.3623547801945225,1.0,0.0,0.0,1.0,0.0
561914,8.069350546084802,3.0423789039134665,2.161574082303379,1.0,1.0,0.0,0.0,0.0
105712,3.711192309771995,0.8838603097077024,0.3647353540600607,1.0,0.0,0.0,1.0,0.0
287093,48.35652776134227,5.325181273521762,1.3694833560847577,1.0,0.0,0.0,0.0,0.0
653633,16.892854103129896,1.819761114646206,0.3475939700759766,1.0,1.0,0.0,1.0,0.0
772350,4.334591719585993,0.1261614604673646,0.2813771734795307,1.0,0.0,0.0,1.0,0.0
528162,0.782904167246913,0.8008938572307877,1.3356631874241365,0.0,0.0,0.0,0.0,0.0
154512,56.61688238722642,2.637682455172828,0.5259183727970402,1.0,1.0,0.0,0.0,0.0
412921,42.25093956633943,0.1602143708488254,2.990035146629581,1.0,0.0,0.0,1.0,0.0
36092,11.17741065213656,0.3074613125205607,0.2291127710989727,1.0,0.0,0.0,1.0,0.0
507158,2.674035953689045,2.632828831536776,0.3100560455978588,1.0,1.0,0.0,0.0,0.0
213492,8.320834027935188,0.4495092212179353,1.190613977644838,1.0,1.0,0.0,0.0,0.0
373738,10.287488416097034,39.72874207472346,0.3251356480784627,1.0,1.0,0.0,0.0,0.0
508380,0.9031978067999004,0.3015474199180037,1.403170239399696,0.0,1.0,0.0,1.0,0.0
250962,7.037002353267514,1.819484645179468,4.724319637692852,1.0,0.0,0.0,1.0,1.0
427832,36.575456872594295,1.5336958186981475,0.3657405851776769,1.0,1.0,0.0,1.0,0.0
498802,416.6137230783622,0.5637944534252246,0.3382645561257271,1.0,0.0,0.0,0.0,0.0
628011,1.8842878198706912,0.3735894210303737,0.6192048405874668,0.0,0.0,0.0,1.0,0.0
521648,343.07292050426315,0.1141399680894793,11.779470851699996,1.0,1.0,0.0,1.0,1.0
51499,3.9295944325242425,9.688347541968218,1.7580966555885895,1.0,0.0,0.0,1.0,0.0
339521,1.9720409606392144,4.425467204649388,1.4318961996360755,1.0,0.0,0.0,1.0,0.0
480479,18.88488811776717,0.3607634078891458,2.185829737330052,1.0,0.0,0.0,1.0,0.0
282486,3.316075227589472,14.340639998706571,0.5589414926950657,1.0,1.0,0.0,1.0,0.0
995601,7.662679498316693,2.3996379798242717,1.274877643072938,1.0,1.0,1.0,1.0,0.0
574324,124.27638078195042,0.5018866669327428,1.5015765388943192,1.0,0.0,0.0,0.0,0.0
923477,1.3078211927656067,4.123764024376648,0.2404238386266587,0.0,0.0,0.0,0.0,0.0
101775,45.80551893928783,10.898197315477503,0.1275157259664153,1.0,0.0,0.0,0.0,0.0
636586,15.663688041939029,0.1605323923319949,0.4387917669619381,1.0,0.0,0.0,1.0,0.0
964945,37.11059731930192,0.3320973688796785,0.9922028205007616,1.0,0.0,0.0,1.0,0.0
538531,2.693742806190324,0.8775882202484924,1.9802601495521184,1.0,0.0,0.0,0.0,0.0
795047,47.28855821054448,5.186478186876781,2.760975163268267,1.0,0.0,0.0,1.0,0.0
801724,58.28677258499681,29.441736254426008,0.6198800379681972,1.0,0.0,0.0,1.0,0.0
653809,17.20376807866454,0.4082262319576015,1.660576403487226,1.0,0.0,0.0,0.0,0.0
962668,24.16897843527003,10.854292517781577,0.6751799975791692,1.0,1.0,0.0,1.0,0.0
468009,44.31283132297032,0.5883209154469806,0.2064047934402601,1.0,0.0,0.0,1.0,0.0
138669,5.981232514011358,23.30210163297072,0.4063278966926529,1.0,0.0,0.0,1.0,0.0
726101,5.925705146036758,0.0147723448176106,1.620929383081009,1.0,0.0,0.0,0.0,0.0
451516,22.49258020025897,0.0384885080145418,1.544147277589775,1.0,1.0,0.0,1.0,0.0
375199,4.181521568704513,0.0860582396670368,1.1268336581864793,1.0,0.0,0.0,1.0,0.0
871516,13.312648193671984,7.674011582351249,0.6655110440897355,1.0,0.0,0.0,1.0,0.0
260405,13.638656516289863,0.6376427292554568,1.6375060540965822,1.0,1.0,0.0,1.0,0.0
952629,4.7195140647196965,0.039107434748524,1.548427124885987,1.0,0.0,0.0,1.0,0.0
564032,49.42171758281295,3.8057908252823887,0.2255349206795918,1.0,0.0,0.0,1.0,0.0
98614,34.32853410340321,0.3191983787153233,0.7450921450676188,1.0,0.0,0.0,1.0,0.0
210153,30.053592560543247,3.188113800439674,2.345907833580299,1.0,0.0,0.0,0.0,0.0
902139,14.712117293063908,0.215117176791222,0.440726119059723,1.0,1.0,0.0,1.0,0.0
751201,0.6963109810998964,0.2537482948394304,0.715039619759946,0.0,0.0,0.0,1.0,0.0
852789,18.078209482011527,0.019977333565495,2.498099212104989,1.0,1.0,0.0,1.0,0.0
773385,4.615431976179996,0.5518009730204239,2.45871306326422,1.0,0.0,1.0,1.0,0.0
909088,14.492241240537588,2.575894863891326,0.4090251182144921,1.0,1.0,0.0,1.0,0.0
740488,1.2388265514443988,7.82607326721647,2.0686241584261253,0.0,0.0,0.0,1.0,0.0
891008,0.8294889571281349,30.03158703821702,3.5010300554753755,0.0,0.0,0.0,0.0,0.0
464387,4.042793664416536,2.7437976473896,0.0812865700405433,1.0,0.0,0.0,1.0,0.0
482918,94.94274386511978,1.221171767007064,2.291194150659526,1.0,0.0,0.0,1.0,0.0
970379,47.05099171716012,0.1609370060484971,0.9322592663792244,1.0,0.0,0.0,0.0,0.0
83067,1.0441484828560212,0.9945984767852472,0.5537193979844234,0.0,0.0,0.0,1.0,0.0
192746,4.514261265430482,0.5451475787847666,1.0057210659377993,1.0,1.0,0.0,1.0,0.0
764678,5.714339198910331,2.247599859277264,0.8231701507755871,1.0,0.0,0.0,1.0,0.0
881208,5.988621904818924,0.1872351899883333,7.141385444219394,1.0,0.0,1.0,1.0,0.0
439166,9.34300308385754,1.1888321572306604,1.569463948554647,1.0,1.0,0.0,1.0,0.0
455684,5.683270619504588,0.2299814809856055,0.9885660567747164,1.0,0.0,0.0,1.0,0.0
851060,9.983198976387817,0.9533582530699418,3.7575601002393024,1.0,0.0,0.0,0.0,0.0
981924,4.682129643321271,1.1662004328709483,0.2777133897411118,1.0,0.0,0.0,0.0,0.0
682163,15.279469280458905,7.435185248336181,0.4160392879614102,1.0,0.0,1.0,0.0,0.0
274532,7.029547019958376,0.0602530465230223,0.8372618271933457,1.0,1.0,0.0,0.0,0.0
306057,14.100469876735083,1.1445651326528457,0.1853820438472201,1.0,1.0,0.0,1.0,0.0
811224,1.454948442135013,1.4766989390506997,0.3480388751847132,0.0,0.0,0.0,1.0,0.0
773013,11.375272550431347,2.233164698714511,1.7604547097708103,1.0,1.0,0.0,1.0,0.0
179324,9.738388723906583,2.6438251701957536,1.3356254898962927,1.0,0.0,0.0,0.0,0.0
767167,4.820515737177225,0.1864332448746209,0.9206725971657316,1.0,0.0,0.0,1.0,0.0
763201,14.948881026679905,1.6885360138560177,0.5369935284909361,1.0,1.0,0.0,1.0,0.0
317318,6.441645233854353,0.1074369001479005,1.8233934783917305,1.0,0.0,0.0,0.0,0.0
339770,0.933911387840712,0.1259727468084447,0.2494186237544235,0.0,1.0,0.0,1.0,0.0
565774,10.397509882030471,35.96375174035294,2.9725242133999044,1.0,0.0,0.0,0.0,0.0
322030,12.932833923941295,0.2916407868488412,5.792497187687941,1.0,0.0,0.0,1.0,1.0
404986,6.102558051078955,425.7025763996273,11.686164493548398,1.0,0.0,0.0,0.0,1.0
832670,11.433605842974414,1.6702329003405756,3.4200245884512417,1.0,0.0,0.0,0.0,0.0
988500,8.631211948561019,12.230849479884446,0.320569029923152,1.0,1.0,1.0,0.0,0.0
491913,8.878015773424261,90.35874738968847,0.5853420675865898,1.0,0.0,0.0,0.0,0.0
245317,36.25852842648264,2.537999275013736,0.5371245829300844,1.0,1.0,0.0,1.0,0.0
206908,113.74900875136748,2.1406263115723942,0.4111219119790296,1.0,0.0,0.0,1.0,1.0
283899,6.858108303586105,3.5122275455880625,0.7327088968616089,1.0,1.0,0.0,0.0,0.0
314143,2.9012969253399827,0.4785861571467905,3.758641612071598,1.0,1.0,0.0,1.0,0.0
956440,28.875546877746995,0.003028689984758,2.912989645086548,1.0,0.0,0.0,1.0,0.0
735341,29.97565109428816,8.158478412939523,0.5430973355226825,1.0,1.0,1.0,0.0,0.0
517483,11.625685300069712,53.504833509654354,4.456252816779694,1.0,0.0,0.0,1.0,1.0
73938,22.849383869178222,1.5003025111230726,1.3282168309080764,1.0,0.0,0.0,1.0,0.0
690599,1.153545550393886,0.6104159920828885,0.9162373911697378,0.0,0.0,0.0,1.0,0.0
669455,93.24357764498556,0.503577225626681,1.6466396213497856,1.0,0.0,0.0,1.0,0.0
723447,2.319033757661296,0.6515234787440656,0.328854343973393,1.0,1.0,0.0,1.0,0.0
63732,6.735744747694005,0.3424590740357509,1.9857940045177327,1.0,0.0,0.0,1.0,0.0
864545,4.52284776574568,0.2492808827221274,1.790497049125349,1.0,0.0,0.0,1.0,0.0
408978,29.833045492086576,6.287880250725683,6.420894279602867,1.0,0.0,0.0,1.0,1.0
327666,4.7037945568851,0.4087311423622345,0.7764368189370122,1.0,1.0,0.0,0.0,0.0
118591,7.723204293795018,1.252867617281956,2.833134654861005,1.0,0.0,0.0,0.0,0.0
894839,21.55970976747601,8.297415270298004,0.4470395407447838,1.0,1.0,0.0,1.0,0.0
953142,13.79734079289488,0.2120504380148278,1.1966873843326529,1.0,0.0,0.0,0.0,0.0
324052,22.546676496132413,0.0746250544741816,0.4352827403479944,1.0,0.0,0.0,1.0,0.0
958255,42.68208213507627,10.230004002925837,0.8252997526477502,1.0,0.0,1.0,1.0,0.0
80304,9.328537209039585,11.0907662503533,1.0170424849555295,1.0,0.0,1.0,1.0,0.0
770464,108.48184625875436,0.4765832282786266,1.7593109589495577,1.0,1.0,0.0,1.0,0.0
681259,21.809975245698585,17.55832766345724,1.4264071010067163,1.0,1.0,1.0,1.0,0.0
299424,3.3016967025390804,0.159371343933776,0.2508604759019794,1.0,0.0,1.0,0.0,0.0
535991,9.884212841547717,2.994954334297419,0.4054613461367234,1.0,1.0,0.0,0.0,0.0
238382,8.286094679245057,2.920784599095257,0.4684851923187884,1.0,0.0,0.0,1.0,0.0
702686,12.673728341244123,0.0916503664359097,1.4806885324010468,1.0,0.0,0.0,0.0,0.0
92689,0.1070747371414001,10.066419054404784,0.2835670872134185,0.0,1.0,0.0,0.0,0.0
58524,123.07826524464171,2.36252563677514,0.4769208611571744,1.0,0.0,0.0,0.0,0.0
916460,6.395090542668973,0.2511117272235023,0.9130675075883604,1.0,0.0,0.0,0.0,0.0
811441,63.90275623469373,19.67719534290393,0.9031793557730352,1.0,0.0,0.0,0.0,0.0
698420,9.748460754242922,3.492319244590285,0.1348437708790936,1.0,0.0,0.0,1.0,0.0
14510,11.255966332114053,0.9322261815823945,1.2328760670078736,1.0,1.0,0.0,0.0,0.0
548255,1.0135186163945271,0.5292024538462198,1.076028049921989,0.0,0.0,0.0,0.0,0.0
386137,1.94651058438062,0.6751496280248367,0.3345752894804363,1.0,0.0,0.0,1.0,0.0
81828,22.62702498980672,0.3313218680958204,1.1622386957563111,1.0,1.0,0.0,1.0,0.0
2588,10.278512436308208,0.8447044063794334,3.169394227580803,1.0,0.0,0.0,1.0,0.0
139861,24.51650169257969,0.0258835586730462,0.2204309253575248,1.0,0.0,0.0,1.0,0.0
219353,32.06262586659452,0.2545044982840231,4.861111126614869,1.0,1.0,0.0,1.0,1.0
427411,0.81166894471725,1.17720772668686,0.0943134660000186,0.0,0.0,0.0,1.0,0.0
622964,39.62803251851939,0.2998549625761279,2.6182218670748107,1.0,0.0,0.0,1.0,0.0
221060,71.1907072038463,0.0624878378273904,0.4475314421946155,1.0,0.0,0.0,1.0,0.0
484954,1.1903652682639667,2.3549239186078297,0.6018537466594263,0.0,1.0,0.0,0.0,0.0
199138,17.699438525064465,0.0528962348557022,0.832173222214914,1.0,0.0,1.0,1.0,0.0
453595,129.1662570316592,0.4164795820124322,0.2866249940319372,1.0,0.0,0.0,0.0,0.0
512345,16.924524198091998,5.610099878368995,0.3837902830716931,1.0,0.0,1.0,0.0,0.0
963284,2.483369342987021,2.788786039684954,0.7853352958458197,1.0,0.0,0.0,0.0,0.0
979106,9.18063052008289,0.461675468437727,9.217144768478724,1.0,0.0,0.0,1.0,1.0
792916,6.823648431501283,1.3564273913683125,0.5766291991877311,1.0,1.0,1.0,1.0,0.0
649835,1.9343974010458005,0.8215684847639235,2.052447107891404,1.0,0.0,0.0,1.0,0.0
584953,6.093471559644332,0.0639855307599152,0.6421647847750128,1.0,0.0,0.0,1.0,0.0
866065,2.6170754057378307,0.0622081225926227,2.185788626049804,1.0,1.0,1.0,0.0,0.0
271257,4.480489031095584,0.1507263991545576,0.4910777180150936,1.0,0.0,0.0,1.0,0.0
776928,22.12900118531108,27.69942788146562,6.092042613874337,1.0,1.0,0.0,1.0,1.0
837688,5.753604207728308,0.2350641260826429,2.1170402120141576,1.0,0.0,0.0,1.0,0.0
354957,3.33745259339662,7.807036653183109,0.5285973205097158,1.0,0.0,0.0,1.0,0.0
605899,141.2878176632767,0.1310650404665526,0.7586217598905627,1.0,0.0,0.0,0.0,0.0
385195,20.32956950467072,1.1625465895344234,1.9876829870680777,1.0,0.0,0.0,0.0,0.0
316395,24.67492003669174,0.0632062705887679,1.804752056087298,1.0,0.0,0.0,1.0,0.0
230871,19.514984700695116,12.448422941569824,0.7355159504246497,1.0,0.0,0.0,1.0,0.0
292007,26.7640507405238,0.334613436882946,1.40445345698128,1.0,0.0,0.0,0.0,0.0
378664,120.80177413990666,0.356604538490676,4.923764460536419,1.0,1.0,0.0,1.0,1.0
463030,43.73920935924657,8.221949331419152,1.7165993829332231,1.0,0.0,0.0,1.0,0.0
496998,50.8247684161492,14.109015549258638,1.8394105563801175,1.0,0.0,0.0,0.0,0.0
708696,24.687348001062013,0.096267935431025,1.5647421457621118,1.0,0.0,0.0,0.0,0.0
500652,7.4971543985465825,8.57975159877425,0.6702799126731824,1.0,1.0,0.0,0.0,0.0
489231,2.680274530388512,0.1061154952131348,0.6090149951179821,1.0,0.0,0.0,1.0,0.0
425436,7.800927870794694,3.1031119974156303,0.139848322758509,1.0,1.0,1.0,1.0,0.0
570291,6.21403195625448,0.9889803601069814,8.204992426253876,1.0,0.0,0.0,0.0,0.0
606976,33.90212426838778,2.3049217422558725,0.9244093002269856,1.0,0.0,0.0,1.0,0.0
581265,174.31310502723542,0.2512185341329311,0.3036637840539292,1.0,0.0,0.0,1.0,1.0
977031,5.156847989195941,1.6433473425620762,0.643919148084412,1.0,0.0,0.0,1.0,0.0
442900,15.03110606928055,0.134827564890396,3.537267667862221,1.0,0.0,0.0,0.0,0.0
749823,55.08486524211567,51.231473340657374,2.38599775930538,1.0,0.0,1.0,0.0,0.0
424703,9.498795746480251,3.1841041406381194,0.833264832501058,1.0,1.0,1.0,1.0,0.0
938688,85.26417410056112,0.4242320764562295,5.246009783778805,1.0,0.0,0.0,0.0,0.0
883547,8.403297486832374,1.6232703753168225,7.306716950369958,1.0,1.0,0.0,0.0,0.0
622461,5.3908748004078975,0.1587316531308067,1.3161944519088298,1.0,0.0,0.0,1.0,0.0
211367,20.52087383434668,1.005876118123061,1.4923720781542429,1.0,0.0,0.0,1.0,0.0
24283,15.8540478794232,0.1349125675744031,1.1027559227119146,1.0,0.0,0.0,0.0,0.0
926493,49.53138253755986,4.799394982908389,0.3776510977019405,1.0,0.0,0.0,1.0,0.0
908020,6.168740383867806,5.435735924860838,0.7334634325885574,1.0,0.0,0.0,1.0,0.0
840211,10.86507997548756,0.606859301334387,4.186327077142183,1.0,1.0,1.0,1.0,0.0
671513,5.669748282206601,3.7964761850162967,0.8753492840727095,1.0,1.0,0.0,0.0,0.0
601563,3.84038271784445,0.8665489760286117,2.02040017443788,1.0,1.0,1.0,0.0,0.0
798249,370.8498814076381,3.9571871630825695,7.769657614826017,1.0,0.0,0.0,0.0,1.0
681328,132.5156678620438,0.0702528112347426,1.0078660220984113,1.0,0.0,0.0,1.0,1.0
895304,552.0192948176355,7.360737613255189,1.5958306123537531,1.0,0.0,0.0,1.0,1.0
708263,21.960890093104588,0.9122696075966946,1.0840613272498674,1.0,1.0,0.0,1.0,0.0
718760,148.72789513109058,0.5931089898168111,0.6449567220570528,1.0,1.0,0.0,1.0,0.0
364045,21.56153204278697,0.436237074993786,0.440201759261187,1.0,0.0,0.0,1.0,0.0
850211,4.871165000865471,0.6690929106008632,0.5292434912704863,1.0,1.0,0.0,0.0,0.0
43953,5.482318635025458,4.649332785153578,1.0918739702204885,1.0,1.0,0.0,0.0,0.0
843445,2.4493993327540693,0.8113352533675424,1.810332214712737,1.0,0.0,0.0,1.0,0.0
668704,22.591602688529765,0.2780454220461288,0.4314022471874872,1.0,1.0,0.0,1.0,0.0
182423,47.76195825243399,0.0987651819876808,4.3739525622584,1.0,0.0,1.0,1.0,0.0
852656,28.279249828670245,0.8929795555845651,2.358865931889133,1.0,0.0,0.0,0.0,0.0
876520,6.589628394794064,1.2893970743627536,0.0635863499406678,1.0,0.0,0.0,0.0,0.0
706047,38.473994588479215,0.1545540450437829,0.3090999340748206,1.0,1.0,0.0,1.0,0.0
153011,34.463182609932886,4.434292764243521,2.362257834078542,1.0,0.0,0.0,1.0,0.0
410351,69.41006134807432,0.1782062384890086,1.0030866402279048,1.0,0.0,0.0,1.0,0.0
302106,4.434036419762168,0.9093639922668671,0.2795818788386102,1.0,1.0,0.0,1.0,0.0
953141,19.10365598766062,3.718882302099853,3.1837191094381407,1.0,0.0,0.0,1.0,0.0
946082,116.02619922275213,2.6553579154279463,0.4314777366425203,1.0,0.0,0.0,1.0,1.0
27775,5.9906319227463,1.7305545223158687,1.8045728105303351,1.0,0.0,0.0,1.0,0.0
170132,2.401501720004793,4.765309006789272,0.8423140149959399,1.0,0.0,0.0,1.0,0.0
554851,8.417362491811412,0.9819733541010311,0.4596841889117093,1.0,1.0,0.0,0.0,0.0
724837,15.970444035940591,2.0409429998083937,0.7721671501246309,1.0,0.0,0.0,1.0,0.0
40660,14.86171713901142,0.3059410000958261,0.7068845199507178,1.0,0.0,0.0,0.0,0.0
425483,4.267413573615385,8.27303047890978,0.6049998798696014,1.0,0.0,1.0,1.0,0.0
514703,1.802429551351096,9.87614933498441,0.5166299879567706,0.0,1.0,1.0,1.0,0.0
603689,20.313621278474383,0.2081803993305416,1.051555505717621,1.0,0.0,0.0,1.0,0.0
246748,9.627709073712715,1.040908242493774,0.1567372023337798,1.0,1.0,0.0,0.0,0.0
166821,30.052302026571137,0.2011793388494257,1.0196218585882135,1.0,0.0,0.0,1.0,0.0
38613,18.930128389976208,18.405351644311608,0.4902780064860987,1.0,0.0,0.0,0.0,0.0
513338,14.283516383439355,3.567654317305335,0.8378106313177751,1.0,0.0,0.0,1.0,0.0
512620,1.0379089020517047,0.8299016641035055,0.3878480819016102,0.0,0.0,0.0,1.0,0.0
511843,3.3836061755869484,1.689654866178029,0.0829461353585905,1.0,0.0,0.0,1.0,0.0
398546,3.82836659001116,1.1449916828050215,1.9653584856774609,1.0,0.0,1.0,1.0,0.0
296309,2.5494744069937214,0.1189335162195831,0.3589744478626162,1.0,0.0,0.0,1.0,0.0
239813,4.4794241743333965,16.706484223061313,0.5361134695870462,1.0,1.0,0.0,0.0,0.0
210252,11.698967478379336,19.765997782560067,0.202323549781006,1.0,0.0,0.0,1.0,0.0
485899,0.3912438853891519,0.533376638820237,0.9767844778625778,0.0,0.0,0.0,0.0,0.0
552563,34.90419304309096,0.1244237127958627,3.090126301644694,1.0,1.0,0.0,0.0,0.0
485276,9.077224961235126,1.5499605672278622,1.1136635385226143,1.0,1.0,0.0,1.0,0.0
680165,15.724467820009464,0.2472713645141933,0.4974316028568894,1.0,1.0,0.0,0.0,0.0
187972,15.150371098097722,2.3165028128840826,0.6802768556381725,1.0,0.0,0.0,0.0,0.0
473838,17.493649231995505,0.7759200951943701,0.835912628330842,1.0,0.0,0.0,1.0,0.0
357964,4.750729062734584,3.4070143642120763,0.6264743525446065,1.0,1.0,0.0,1.0,0.0
148661,1.0505248174504966,0.0128485384310698,1.01326245949803,0.0,1.0,0.0,1.0,0.0
304370,24.14459167563818,3.052854505568047,4.376912992872324,1.0,1.0,0.0,1.0,1.0
547366,0.9822170388707678,0.1098322934201952,0.3248921613433098,0.0,0.0,0.0,1.0,0.0
293205,17.99334456767588,0.0913981210829713,3.1464660118561847,1.0,0.0,0.0,0.0,0.0
295641,18.225914555116173,0.4697533795777799,1.2701155662059045,1.0,1.0,0.0,1.0,0.0
360700,6.124508705517546,0.7319484940076624,0.9621682837909552,1.0,1.0,0.0,1.0,0.0
261537,6.019563159427635,1.1354366404194003,0.2160902733230469,1.0,1.0,0.0,1.0,0.0
100046,32.787817310846066,1.7048476934183794,0.588248560774394,1.0,1.0,0.0,1.0,0.0
665514,4.580668106523463,0.4649578683570391,0.64041942710046,1.0,0.0,0.0,1.0,0.0
408486,38.17960990119567,0.2423451284652473,0.2191873521465834,1.0,0.0,0.0,1.0,0.0
567055,54.73001812687375,0.1523052475844362,2.268088758288299,1.0,1.0,0.0,1.0,0.0
266572,8.263424915816435,9.354722154854064,1.7778578683792925,1.0,0.0,0.0,0.0,0.0
572495,11.999359709960132,54.783430656627694,2.270902385442831,1.0,1.0,0.0,1.0,0.0
25328,1.93886659256325,0.1167717464408601,5.257383256904365,1.0,1.0,0.0,1.0,1.0
292047,10.15683849941785,0.2639380120507582,0.4820646087543941,1.0,1.0,0.0,1.0,0.0
951889,5.633827830557543,1.840592411015753,0.8653451877423713,1.0,0.0,0.0,0.0,0.0
720226,44.47669273909557,1.205409259792996,0.3403252278575985,1.0,0.0,1.0,1.0,0.0
33709,9.564310043740958,0.9904132212103028,1.8119461515609463,1.0,1.0,0.0,0.0,0.0
85802,6.852917765729295,0.5559361731660573,1.0933122702680738,1.0,1.0,0.0,1.0,0.0
169077,4.55651124990691,0.2043312761577892,0.5214122889283721,1.0,0.0,0.0,0.0,0.0
697431,112.57314954642813,13.352292691325262,1.7785370407898746,1.0,1.0,0.0,0.0,0.0
198332,72.30084672223612,3.342361435088956,0.4095829035587343,1.0,0.0,0.0,1.0,0.0
763302,5.485284505573044,7.214561024968089,0.6606525317981441,1.0,0.0,0.0,0.0,0.0
473148,0.4491778785757855,2.982557897609715,0.4996786940686398,0.0,0.0,1.0,0.0,0.0
467736,6.789527739559907,0.142659921581491,6.100236286174457,1.0,0.0,0.0,1.0,1.0
610618,41.3483146852336,0.4263749571214987,1.338713678330414,1.0,0.0,0.0,1.0,0.0
663053,50.47083911078575,1.48027549932245,4.4205961545009,1.0,0.0,0.0,1.0,1.0
547667,25.767957876233147,0.1335686460621258,2.862023478195859,1.0,0.0,0.0,0.0,0.0
570923,8.996341091056888,1.9310126450576857,1.0336039362575629,1.0,0.0,0.0,1.0,0.0
864421,13.268398012805882,0.693979223195921,16.50982048897137,1.0,1.0,0.0,1.0,1.0
559010,1.919315836234216,4.278312890066506,0.5668441517390375,1.0,1.0,0.0,1.0,0.0
271364,30.535972096694227,2.307630962879972,1.6339613191900668,1.0,1.0,0.0,1.0,0.0
795577,106.55512293995702,2.335363207494428,0.1417083531060129,1.0,0.0,0.0,1.0,1.0
259607,74.15477553203216,0.7459487973917208,1.5671718657261162,1.0,0.0,0.0,0.0,0.0
170995,1.4798140827234467,2.200462265031175,2.29944223568444,0.0,0.0,1.0,1.0,0.0
920492,36.46048984342266,4.044808356436984,2.482562693948462,1.0,0.0,0.0,0.0,0.0
290462,4.1063586729270805,0.4952468645442573,0.7171788655283329,1.0,0.0,0.0,1.0,0.0
715948,5.887177543958558,0.9756719397849531,3.885540183503152,1.0,0.0,0.0,1.0,0.0
464810,25.150854278856144,1.616964417866176,4.267710273589721,1.0,1.0,0.0,1.0,1.0
859128,7.070558207473164,0.1481207955115861,0.96163626077234,1.0,1.0,0.0,1.0,0.0
931475,2.1694266907178656,2.895015768060732,0.28760615965345,1.0,1.0,0.0,0.0,0.0
778183,11.7652598269249,0.978913257528798,1.1754585125288746,1.0,1.0,0.0,1.0,0.0
