,order_details_id,order_id,pizza_id,quantity
14334,24804,10910,ital_cpcllo_s,1
14335,24805,10910,mexicana_m,1
14336,24809,10912,big_meat_s,1
14337,24810,10913,big_meat_s,1
14338,24814,10915,mediterraneo_l,1
14339,24815,10915,spinach_fet_l,1
14340,24818,10917,green_garden_s,1
14341,24819,10917,sicilian_s,1
14342,24820,10918,ckn_alfredo_m,1
14343,24821,10918,hawaiian_l,1
14344,24822,10918,pepperoni_l,1
14345,24823,10919,prsc_argla_l,2
14346,24824,10919,thai_ckn_m,1
14347,24825,10919,veggie_veg_l,1
14348,24826,10920,ital_supr_m,1
14349,24827,10921,four_cheese_l,1
14350,24828,10921,ital_supr_m,1
14351,24829,10922,classic_dlx_m,1
14352,24830,10922,green_garden_s,1
14353,24831,10922,spicy_ital_l,1
14354,24832,10922,the_greek_xl,1
14355,24833,10923,four_cheese_l,1
14356,24834,10924,bbq_ckn_l,1
14357,24835,10925,sicilian_s,1
14358,24836,10925,spinach_fet_l,1
14359,24837,10925,spinach_supr_s,1
14360,24838,10926,pepperoni_m,1
14361,24840,10928,brie_carre_s,1
14362,24841,10929,bbq_ckn_l,1
14363,24842,10929,ital_veggie_m,1
14364,24843,10929,spinach_supr_m,1
14365,24844,10930,bbq_ckn_s,1
14366,24845,10930,southw_ckn_m,1
14367,24846,10930,spicy_ital_m,1
14368,24860,10933,bbq_ckn_m,1
14369,24861,10933,big_meat_s,1
14370,24866,10935,bbq_ckn_l,1
14371,24867,10935,big_meat_s,1
14372,24868,10935,five_cheese_l,1
14373,24869,10935,mediterraneo_s,1
14374,24872,10937,spin_pesto_l,2
14375,24873,10937,spinach_fet_m,1
14376,24881,10942,classic_dlx_s,1
14377,24882,10942,hawaiian_s,1
14378,24883,10942,ital_veggie_s,1
14379,24884,10942,prsc_argla_s,1
14380,24888,10945,cali_ckn_s,1
14381,24889,10945,five_cheese_l,1
14382,24890,10945,hawaiian_l,1
14383,24891,10945,hawaiian_s,1
14384,24892,10945,pep_msh_pep_l,1
14385,24893,10945,veggie_veg_l,1
14386,24894,10946,ckn_alfredo_m,1
14387,24895,10946,pep_msh_pep_m,1
14388,24897,10948,cali_ckn_l,1
14389,24898,10948,classic_dlx_m,1
14390,24899,10948,thai_ckn_s,1
14391,24900,10949,soppressata_l,1
14392,24901,10950,pepperoni_s,1
14393,24902,10951,hawaiian_m,1
14394,24903,10951,ital_supr_l,1
14395,24904,10952,southw_ckn_l,1
14396,24911,10956,spinach_fet_m,1
14397,24912,10957,classic_dlx_m,1
14398,24917,10960,bbq_ckn_l,1
14399,24918,10960,ital_cpcllo_s,1
14400,24919,10960,southw_ckn_m,1
14401,24920,10961,southw_ckn_s,1
14402,24921,10962,five_cheese_l,1
14403,24922,10962,southw_ckn_m,2
14404,24923,10963,mediterraneo_l,1
14405,24924,10963,pep_msh_pep_m,1
14406,24925,10964,pepperoni_l,1
14407,24926,10965,bbq_ckn_l,1
14408,24929,10967,ital_cpcllo_l,1
14409,24930,10967,spin_pesto_m,1
14410,24931,10968,spicy_ital_s,1
14411,24932,10969,four_cheese_l,1
14412,24933,10969,ital_cpcllo_s,1
14413,24936,10971,southw_ckn_l,1
14414,24937,10972,bbq_ckn_l,1
14415,24938,10972,big_meat_s,1
14416,24946,10977,big_meat_s,2
14417,24947,10977,four_cheese_l,1
14418,24948,10977,pepperoni_s,1
14419,24949,10978,green_garden_s,1
14420,24950,10978,sicilian_l,1
14421,24951,10978,spin_pesto_s,1
14422,24952,10978,veggie_veg_s,1
14423,24960,10981,bbq_ckn_l,1
14424,24961,10981,calabrese_m,1
14425,24968,10985,classic_dlx_m,1
14426,24969,10985,ital_supr_m,1
14427,24970,10985,mexicana_m,1
14428,24971,10985,napolitana_l,1
14429,24975,10987,cali_ckn_m,1
14430,24976,10987,ckn_pesto_s,1
14431,24980,10990,pepperoni_m,1
14432,24981,10990,spicy_ital_m,1
14433,24983,10992,napolitana_m,1
14434,24984,10992,pepperoni_s,1
14435,24992,10995,four_cheese_l,1
14436,24993,10995,prsc_argla_m,1
14437,24994,10995,spinach_fet_m,1
14438,24995,10995,veggie_veg_s,1
14439,24996,10996,mediterraneo_m,1
14440,24997,10997,ckn_alfredo_l,1
14441,24998,10997,mexicana_l,1
14442,24999,10997,prsc_argla_m,1
14443,25005,11000,ckn_pesto_m,1
14444,25006,11000,pepperoni_m,1
14445,25007,11000,spicy_ital_m,1
14446,25008,11001,big_meat_s,1
14447,25009,11001,cali_ckn_l,1
14448,25010,11001,thai_ckn_l,1
14449,25014,11003,prsc_argla_l,1
14450,25015,11003,spin_pesto_s,1
14451,25016,11004,hawaiian_l,1
14452,25017,11004,mexicana_m,1
14453,25018,11004,prsc_argla_m,1
14454,25019,11005,cali_ckn_m,1
14455,25020,11005,four_cheese_l,1
14456,25021,11006,thai_ckn_l,1
14457,25024,11008,classic_dlx_s,1
14458,25025,11008,pepperoni_s,1
14459,25026,11008,soppressata_l,1
14460,25030,11011,spicy_ital_l,1
14461,25031,11011,thai_ckn_l,1
14462,25032,11012,mexicana_l,2
14463,25033,11012,pepperoni_l,1
14464,25034,11013,bbq_ckn_l,1
14465,25035,11014,four_cheese_l,1
14466,25036,11014,mediterraneo_l,1
14467,25037,11014,napolitana_m,1
14468,25038,11015,the_greek_s,1
14469,25039,11015,the_greek_xl,1
14470,25041,11017,prsc_argla_m,1
14471,25055,11022,bbq_ckn_s,1
14472,25056,11023,pepperoni_m,1
14473,25057,11023,thai_ckn_l,1
14474,25059,11025,four_cheese_l,1
14475,25060,11025,ital_supr_l,1
14476,25061,11026,five_cheese_l,1
14477,25062,11026,hawaiian_m,1
14478,25063,11026,spicy_ital_m,1
14479,25065,11028,five_cheese_l,1
14480,25066,11028,thai_ckn_s,1
14481,25067,11029,five_cheese_l,1
14482,25068,11029,hawaiian_m,1
14483,25069,11029,mexicana_m,1
14484,25070,11029,spinach_supr_s,1
14485,25075,11033,classic_dlx_l,1
14486,25076,11034,peppr_salami_m,1
14487,25077,11035,spicy_ital_l,1
14488,25080,11037,pepperoni_m,1
14489,25081,11037,peppr_salami_l,1
14490,25085,11039,brie_carre_s,1
14491,25086,11039,thai_ckn_m,1
14492,25087,11040,spinach_supr_l,1
14493,25090,11042,ckn_pesto_l,1
14494,25097,11045,mexicana_m,1
14495,25099,11047,pep_msh_pep_m,1
14496,25100,11048,classic_dlx_l,1
14497,25101,11048,ital_cpcllo_l,1
14498,25102,11049,pepperoni_s,1
14499,25104,11051,cali_ckn_l,1
14500,25105,11051,classic_dlx_m,1
14501,25106,11052,classic_dlx_m,1
14502,25107,11052,ital_supr_m,1
14503,25108,11052,pep_msh_pep_m,1
14504,25109,11052,thai_ckn_m,1
14505,25115,11055,bbq_ckn_s,1
14506,25116,11055,hawaiian_l,1
14507,25117,11055,mediterraneo_l,1
14508,25118,11056,calabrese_s,1
14509,25119,11056,green_garden_l,1
14510,25120,11056,napolitana_l,1
14511,25121,11057,hawaiian_l,1
14512,25122,11057,pepperoni_l,1
14513,25123,11057,southw_ckn_l,1
14514,25124,11057,thai_ckn_l,1
14515,25125,11058,cali_ckn_l,1
14516,25126,11058,ital_cpcllo_l,1
14517,25127,11058,sicilian_s,1
14518,25128,11059,spicy_ital_m,1
14519,25129,11059,veggie_veg_m,1
14520,25130,11059,veggie_veg_s,1
14521,25131,11060,mediterraneo_m,1
14522,25132,11060,peppr_salami_s,1
14523,25133,11060,southw_ckn_m,1
14524,25145,11066,calabrese_l,1
14525,25146,11066,classic_dlx_s,1
14526,25147,11066,spin_pesto_m,1
14527,25152,11070,hawaiian_s,1
14528,25153,11070,mexicana_l,1
14529,25154,11071,peppr_salami_l,1
14530,25155,11072,five_cheese_l,1
14531,25156,11072,spinach_fet_m,1
14532,25157,11073,mediterraneo_l,1
14533,25158,11073,spinach_fet_s,1
14534,25160,11075,pepperoni_m,1
14535,25161,11076,bbq_ckn_l,1
14536,25162,11076,bbq_ckn_m,1
14537,25163,11076,soppressata_m,1
14538,25166,11078,prsc_argla_s,1
14539,25170,11081,pep_msh_pep_m,1
14540,25171,11081,the_greek_m,1
14541,25175,11084,southw_ckn_l,1
14542,25179,11086,big_meat_s,1
14543,25180,11086,green_garden_m,1
14544,25181,11086,ital_supr_l,1
14545,25182,11086,napolitana_s,1
14546,25186,11088,bbq_ckn_s,1
14547,25187,11088,big_meat_s,1
14548,25188,11088,ital_cpcllo_l,1
14549,25189,11088,prsc_argla_m,1
14550,25190,11089,ital_supr_m,1
14551,25191,11089,southw_ckn_m,1
14552,25192,11090,hawaiian_s,1
14553,25193,11090,pep_msh_pep_m,1
14554,25194,11090,soppressata_m,1
14555,25195,11091,spinach_supr_s,1
14556,25196,11091,veggie_veg_l,1
14557,25197,11092,veggie_veg_s,1
14558,25211,11097,calabrese_m,1
14559,25212,11097,classic_dlx_m,1
14560,25213,11097,mexicana_l,1
14561,25214,11098,classic_dlx_s,1
14562,25215,11098,the_greek_l,1
14563,25219,11101,pep_msh_pep_l,1
14564,25226,11105,ckn_alfredo_m,1
14565,25227,11105,five_cheese_l,1
14566,25228,11105,pepperoni_s,1
14567,25229,11105,thai_ckn_l,1
14568,25230,11106,bbq_ckn_l,1
14569,25231,11106,prsc_argla_m,1
14570,25232,11106,spicy_ital_l,1
14571,25233,11106,spinach_fet_s,1
14572,25245,11110,calabrese_l,1
14573,25246,11110,peppr_salami_l,1
14574,25247,11111,soppressata_m,1
14575,25251,11113,spinach_fet_s,1
14576,25252,11114,big_meat_s,1
14577,25253,11114,pep_msh_pep_m,1
14578,25254,11115,bbq_ckn_l,1
14579,25255,11115,hawaiian_m,1
14580,25256,11115,pepperoni_l,1
14581,25257,11115,soppressata_s,1
14582,25258,11116,pepperoni_m,1
14583,25259,11116,southw_ckn_l,1
14584,25260,11117,mediterraneo_l,1
14585,25261,11117,peppr_salami_m,1
14586,25262,11117,spin_pesto_s,1
14587,25265,11119,brie_carre_s,1
14588,25266,11119,mexicana_l,1
14589,25267,11119,mexicana_s,1
14590,25268,11119,thai_ckn_s,1
14591,25269,11120,ckn_pesto_l,1
14592,25270,11120,ital_veggie_l,1
14593,25273,11122,ckn_alfredo_m,1
14594,25274,11122,pep_msh_pep_m,1
14595,25275,11123,southw_ckn_l,1
14596,25282,11127,mexicana_l,1
14597,25283,11128,bbq_ckn_l,1
14598,25284,11128,calabrese_l,1
14599,25285,11128,hawaiian_m,1
14600,25286,11128,ital_cpcllo_l,1
14601,25287,11128,mediterraneo_l,1
14602,25288,11128,pepperoni_l,1
14603,25289,11128,peppr_salami_l,1
14604,25290,11128,sicilian_l,1
14605,25291,11128,spinach_fet_s,1
14606,25292,11128,thai_ckn_l,1
14607,25293,11128,the_greek_l,1
14608,25294,11128,the_greek_m,1
14609,25295,11129,sicilian_l,1
14610,25296,11130,sicilian_m,1
14611,25311,11139,bbq_ckn_l,1
14612,25312,11139,pep_msh_pep_m,1
14613,25313,11139,sicilian_l,1
14614,25314,11139,sicilian_m,1
14615,25319,11142,big_meat_s,2
14616,25320,11142,hawaiian_l,1
14617,25321,11142,hawaiian_s,1
14618,25322,11143,pep_msh_pep_l,1
14619,25323,11143,prsc_argla_m,1
14620,25324,11143,the_greek_xl,1
14621,25325,11144,five_cheese_l,1
14622,25327,11146,mediterraneo_s,1
14623,25328,11147,veggie_veg_l,1
14624,25329,11148,spin_pesto_s,1
14625,25330,11149,ital_supr_m,1
14626,25331,11149,sicilian_l,1
14627,25338,11152,pep_msh_pep_l,1
14628,25339,11152,spinach_supr_l,1
14629,25340,11153,ckn_pesto_l,1
14630,25341,11153,hawaiian_s,1
14631,25342,11153,sicilian_m,1
14632,25343,11153,thai_ckn_l,1
14633,25344,11154,brie_carre_s,1
14634,25345,11154,hawaiian_m,1
14635,25346,11154,pep_msh_pep_s,1
14636,25347,11154,thai_ckn_m,1
14637,25355,11158,pepperoni_s,1
14638,25356,11158,peppr_salami_l,1
14639,25357,11159,four_cheese_l,1
14640,25358,11159,sicilian_m,1
14641,25359,11160,classic_dlx_s,1
14642,25360,11160,soppressata_s,1
14643,25361,11161,bbq_ckn_l,1
14644,25362,11161,cali_ckn_m,1
14645,25363,11161,classic_dlx_s,1
14646,25364,11161,mexicana_m,1
14647,25366,11163,cali_ckn_m,1
14648,25367,11163,green_garden_s,1
14649,25368,11163,napolitana_s,1
14650,25369,11163,thai_ckn_l,1
14651,25370,11164,classic_dlx_l,1
14652,25371,11164,classic_dlx_m,1
14653,25372,11164,prsc_argla_l,1
14654,25373,11165,five_cheese_l,1
14655,25374,11165,spicy_ital_m,1
14656,25375,11166,classic_dlx_m,1
14657,25376,11166,pepperoni_m,1
14658,25377,11167,classic_dlx_s,1
14659,25378,11167,hawaiian_l,1
14660,25379,11168,ckn_alfredo_m,1
14661,25380,11168,pep_msh_pep_s,1
14662,25381,11168,veggie_veg_l,1
14663,25382,11169,ckn_pesto_l,1
14664,25385,11171,pepperoni_s,1
14665,25390,11174,big_meat_s,1
14666,25391,11174,pep_msh_pep_s,1
14667,25392,11174,spin_pesto_s,1
14668,25393,11174,veggie_veg_l,1
14669,25394,11175,cali_ckn_l,1
14670,25395,11175,ckn_pesto_l,1
14671,25396,11175,five_cheese_l,1
14672,25397,11175,four_cheese_l,1
14673,25398,11175,four_cheese_m,1
14674,25399,11175,hawaiian_s,1
14675,25400,11175,spicy_ital_l,1
14676,25401,11175,spicy_ital_s,1
14677,25402,11175,thai_ckn_s,1
14678,25403,11176,big_meat_s,1
14679,25404,11176,calabrese_l,1
14680,25405,11176,cali_ckn_l,1
14681,25406,11176,ital_veggie_s,1
14682,25407,11176,spinach_supr_l,1
14683,25408,11177,bbq_ckn_l,1
14684,25409,11177,bbq_ckn_m,1
14685,25410,11178,cali_ckn_m,2
14686,25411,11178,ckn_pesto_s,1
14687,25412,11178,ital_cpcllo_m,1
14688,25413,11178,soppressata_l,1
14689,25414,11178,soppressata_m,1
14690,25415,11178,southw_ckn_m,1
14691,25416,11178,spin_pesto_s,1
14692,25417,11179,spinach_supr_m,1
14693,25419,11181,big_meat_s,1
14694,25420,11181,classic_dlx_m,1
14695,25421,11181,classic_dlx_s,1
14696,25422,11181,napolitana_m,1
14697,25423,11182,big_meat_s,1
14698,25424,11182,pepperoni_s,1
14699,25425,11182,southw_ckn_l,1
14700,25426,11182,spicy_ital_l,1
14701,25427,11183,mexicana_l,1
14702,25428,11183,southw_ckn_m,1
14703,25429,11184,green_garden_m,1
14704,25430,11185,thai_ckn_l,1
14705,25432,11187,pep_msh_pep_s,1
14706,25433,11187,soppressata_l,1
14707,25434,11187,thai_ckn_m,1
14708,25438,11190,ital_veggie_m,1
14709,25439,11190,sicilian_m,1
14710,25440,11191,prsc_argla_m,1
14711,25441,11191,sicilian_m,1
14712,25442,11191,veggie_veg_s,1
14713,25444,11193,peppr_salami_l,1
14714,25445,11194,spicy_ital_l,1
14715,25446,11195,ital_cpcllo_l,1
14716,25448,11197,calabrese_l,1
14717,25449,11197,classic_dlx_s,1
14718,25450,11197,prsc_argla_m,1
14719,25451,11198,four_cheese_l,1
14720,25452,11198,napolitana_m,1
14721,25453,11198,pepperoni_s,1
14722,25458,11200,five_cheese_l,1
14723,25459,11200,hawaiian_m,1
14724,25462,11202,ital_supr_m,1
14725,25464,11204,ital_cpcllo_l,1
14726,25465,11205,bbq_ckn_m,1
14727,25466,11205,peppr_salami_l,1
14728,25467,11206,pepperoni_s,1
14729,25468,11206,spin_pesto_l,2
14730,25475,11209,hawaiian_m,1
14731,25480,11211,ital_supr_m,1
14732,25481,11212,bbq_ckn_l,1
14733,25482,11212,mexicana_l,1
14734,25483,11213,big_meat_s,1
14735,25484,11213,southw_ckn_l,1
14736,25492,11218,southw_ckn_l,1
14737,25494,11220,spinach_fet_m,1
14738,25498,11222,five_cheese_l,1
14739,25499,11222,spinach_fet_l,1
14740,25500,11223,hawaiian_m,1
14741,25501,11223,peppr_salami_l,1
14742,25502,11223,thai_ckn_s,1
14743,25509,11226,hawaiian_l,2
14744,25510,11227,napolitana_l,1
14745,25511,11227,spicy_ital_m,1
14746,25512,11227,thai_ckn_l,1
14747,25513,11228,bbq_ckn_m,1
14748,25514,11228,big_meat_s,1
14749,25515,11228,cali_ckn_l,1
14750,25516,11228,ital_cpcllo_l,1
14751,25517,11228,veggie_veg_s,1
14752,25518,11229,classic_dlx_m,1
14753,25523,11231,napolitana_l,1
14754,25524,11232,southw_ckn_m,1
14755,25525,11233,bbq_ckn_l,1
14756,25526,11233,ckn_pesto_m,1
14757,25527,11233,five_cheese_l,1
14758,25528,11233,mediterraneo_l,1
14759,25546,11236,ckn_pesto_s,1
14760,25547,11236,pepperoni_l,1
14761,25548,11236,soppressata_m,1
14762,25549,11236,thai_ckn_l,1
14763,25550,11237,prsc_argla_m,1
14764,25551,11237,prsc_argla_s,1
14765,25564,11242,southw_ckn_l,1
14766,25565,11242,spicy_ital_l,1
14767,25566,11243,four_cheese_l,1
14768,25567,11243,ital_supr_m,1
14769,25568,11243,prsc_argla_m,1
14770,25569,11244,green_garden_s,1
14771,25570,11244,napolitana_l,1
14772,25571,11244,sicilian_s,1
14773,25572,11244,spicy_ital_s,1
14774,25573,11245,hawaiian_s,2
14775,25574,11245,mediterraneo_s,1
14776,25575,11245,spicy_ital_l,1
14777,25578,11247,sicilian_s,1
14778,25579,11248,thai_ckn_m,1
14779,25580,11249,ckn_alfredo_s,1
14780,25581,11249,the_greek_xl,1
14781,25584,11251,bbq_ckn_s,1
14782,25585,11251,mexicana_l,1
14783,25586,11251,pep_msh_pep_s,1
14784,25591,11253,prsc_argla_l,1
14785,25592,11253,spinach_fet_m,1
14786,25602,11258,hawaiian_m,1
14787,25603,11259,classic_dlx_m,1
14788,25604,11259,five_cheese_l,1
14789,25605,11260,soppressata_l,1
14790,25606,11261,big_meat_s,1
14791,25607,11261,four_cheese_l,1
14792,25608,11261,green_garden_s,1
14793,25609,11261,spin_pesto_l,1
14794,25610,11262,veggie_veg_s,2
14795,25611,11263,spinach_fet_l,1
14796,25614,11265,big_meat_s,1
14797,25615,11265,calabrese_l,1
14798,25616,11265,ital_supr_m,1
14799,25617,11265,pepperoni_s,1
14800,25618,11266,bbq_ckn_l,1
14801,25619,11266,calabrese_m,1
14802,25620,11266,classic_dlx_l,1
14803,25621,11266,pep_msh_pep_s,1
14804,25622,11267,southw_ckn_l,1
14805,25623,11268,the_greek_s,1
14806,25624,11269,ital_cpcllo_l,1
14807,25625,11269,napolitana_m,1
14808,25626,11269,pepperoni_l,1
14809,25627,11270,classic_dlx_s,1
14810,25628,11270,pepperoni_s,1
14811,25629,11270,spicy_ital_l,1
14812,25630,11271,peppr_salami_l,1
14813,25634,11275,mexicana_l,1
14814,25638,11277,ital_supr_m,1
14815,25639,11277,pepperoni_m,1
14816,25642,11280,big_meat_s,1
14817,25643,11280,hawaiian_m,1
14818,25644,11280,ital_cpcllo_s,1
14819,25648,11282,ital_supr_l,1
14820,25650,11284,soppressata_l,2
14821,25651,11284,southw_ckn_l,1
14822,25652,11285,brie_carre_s,1
14823,25653,11285,pep_msh_pep_m,1
14824,25654,11285,pepperoni_l,1
14825,25656,11287,ital_supr_m,1
14826,25657,11288,four_cheese_m,1
14827,25658,11288,peppr_salami_l,1
14828,25659,11289,calabrese_l,1
14829,25660,11289,thai_ckn_l,1
14830,25661,11290,big_meat_s,1
14831,25662,11290,peppr_salami_m,1
14832,25663,11291,ckn_pesto_m,1
14833,25664,11291,hawaiian_s,1
14834,25665,11291,pepperoni_l,1
14835,25666,11291,southw_ckn_l,1
14836,25667,11292,mediterraneo_s,1
14837,25668,11292,thai_ckn_l,1
14838,25673,11295,calabrese_m,1
14839,25674,11295,ckn_pesto_s,1
14840,25675,11295,five_cheese_l,1
14841,25676,11295,four_cheese_m,2
14842,25677,11295,napolitana_l,1
14843,25678,11295,spicy_ital_s,1
14844,25679,11296,brie_carre_s,1
14845,25680,11296,green_garden_s,1
14846,25681,11296,spinach_fet_s,1
14847,25684,11299,cali_ckn_m,2
14848,25685,11299,ckn_pesto_s,1
14849,25686,11299,green_garden_m,1
14850,25687,11299,pep_msh_pep_s,1
14851,25688,11299,pepperoni_s,1
14852,25689,11299,peppr_salami_l,1
14853,25690,11299,peppr_salami_m,1
14854,25691,11299,prsc_argla_l,1
14855,25692,11300,mediterraneo_l,1
14856,25693,11300,pep_msh_pep_m,1
14857,25694,11301,thai_ckn_m,1
14858,25695,11302,four_cheese_m,1
14859,25704,11307,veggie_veg_l,1
14860,25705,11308,ital_supr_m,1
14861,25706,11308,mexicana_l,1
14862,25708,11310,soppressata_m,1
14863,25709,11311,ital_cpcllo_l,1
14864,25710,11311,ital_cpcllo_m,1
14865,25711,11311,the_greek_xl,1
14866,25714,11313,ckn_pesto_l,1
14867,25715,11314,ital_supr_m,1
14868,25716,11315,five_cheese_l,1
14869,25720,11318,bbq_ckn_l,1
14870,25721,11318,napolitana_s,1
14871,25726,11320,bbq_ckn_m,1
14872,25727,11320,hawaiian_l,1
14873,25731,11323,green_garden_s,1
14874,25732,11323,ital_supr_m,1
14875,25733,11323,prsc_argla_l,1
14876,25734,11323,southw_ckn_s,1
14877,25735,11324,classic_dlx_s,1
14878,25736,11324,napolitana_l,1
14879,25737,11324,pepperoni_s,1
14880,25738,11325,classic_dlx_l,1
14881,25739,11326,bbq_ckn_l,1
14882,25740,11326,ckn_pesto_m,1
14883,25741,11326,southw_ckn_m,1
14884,25742,11327,southw_ckn_m,1
14885,25743,11327,spinach_fet_s,1
14886,25744,11327,the_greek_s,1
14887,25745,11328,five_cheese_l,1
14888,25746,11328,thai_ckn_l,1
14889,25748,11330,bbq_ckn_m,1
14890,25749,11330,brie_carre_s,1
14891,25750,11331,pep_msh_pep_s,1
14892,25751,11331,spicy_ital_l,1
14893,25753,11333,bbq_ckn_m,1
14894,25754,11333,green_garden_m,1
14895,25755,11333,southw_ckn_m,1
14896,25756,11333,spinach_fet_m,1
14897,25757,11334,pepperoni_l,1
14898,25758,11335,prsc_argla_m,1
14899,25759,11336,classic_dlx_l,1
14900,25760,11336,five_cheese_l,1
14901,25761,11336,spicy_ital_s,1
14902,25762,11337,classic_dlx_m,1
14903,25763,11337,prsc_argla_l,1
14904,25769,11340,four_cheese_m,1
14905,25770,11340,pepperoni_m,1
14906,25771,11340,southw_ckn_s,1
14907,25772,11340,thai_ckn_l,1
14908,25774,11342,classic_dlx_l,1
14909,25775,11342,five_cheese_l,1
14910,25776,11343,ckn_pesto_m,1
14911,25777,11344,thai_ckn_l,1
14912,25779,11346,soppressata_s,1
14913,25780,11346,spinach_supr_m,1
14914,25784,11349,peppr_salami_s,1
14915,25785,11350,bbq_ckn_l,1
14916,25786,11350,big_meat_s,1
14917,25787,11350,brie_carre_s,1
14918,25788,11350,calabrese_l,1
14919,25789,11350,cali_ckn_l,1
14920,25790,11350,cali_ckn_s,1
14921,25791,11350,ckn_alfredo_l,1
14922,25792,11350,five_cheese_l,1
14923,25793,11350,ital_cpcllo_l,1
14924,25794,11350,mexicana_m,1
14925,25795,11350,soppressata_l,1
14926,25796,11350,thai_ckn_l,2
14927,25797,11350,thai_ckn_m,1
14928,25798,11351,big_meat_s,1
14929,25799,11351,mexicana_l,1
14930,25801,11353,southw_ckn_l,1
14931,25802,11354,green_garden_s,1
14932,25803,11354,ital_cpcllo_l,1
14933,25805,11356,sicilian_s,1
14934,25808,11358,bbq_ckn_l,1
14935,25809,11358,big_meat_s,1
14936,25810,11358,ckn_alfredo_m,1
14937,25811,11358,classic_dlx_l,1
14938,25812,11358,hawaiian_l,1
14939,25813,11358,ital_cpcllo_l,1
14940,25814,11358,mexicana_m,1
14941,25815,11358,southw_ckn_l,1
14942,25816,11358,spinach_supr_m,1
14943,25817,11358,veggie_veg_l,1
14944,25818,11359,thai_ckn_l,1
14945,25819,11360,southw_ckn_l,1
14946,25820,11361,prsc_argla_m,1
14947,25827,11365,thai_ckn_s,1
14948,25828,11365,veggie_veg_s,1
14949,25829,11366,ckn_pesto_s,1
14950,25833,11369,napolitana_s,1
14951,25834,11369,pepperoni_s,1
14952,25835,11369,southw_ckn_m,1
14953,25836,11370,classic_dlx_m,1
14954,25837,11370,classic_dlx_s,1
14955,25838,11370,southw_ckn_s,1
14956,25842,11372,ital_supr_m,1
14957,25844,11374,cali_ckn_m,1
14958,25845,11374,pep_msh_pep_m,1
14959,25846,11375,peppr_salami_m,1
14960,25847,11375,southw_ckn_l,1
14961,25848,11375,the_greek_m,1
14962,25849,11375,veggie_veg_m,1
14963,25852,11377,four_cheese_l,1
14964,25853,11378,ital_cpcllo_s,1
14965,25854,11378,pep_msh_pep_l,1
14966,25855,11378,pepperoni_m,1
14967,25856,11378,spicy_ital_l,1
14968,25861,11380,bbq_ckn_l,1
14969,25862,11380,spinach_fet_l,1
14970,25863,11381,thai_ckn_m,1
14971,25864,11382,prsc_argla_l,1
14972,25868,11384,southw_ckn_s,1
14973,25869,11384,spicy_ital_s,1
14974,25870,11384,thai_ckn_l,1
14975,25871,11384,thai_ckn_s,1
14976,25872,11385,cali_ckn_m,1
14977,25873,11385,napolitana_s,1
14978,25874,11385,pep_msh_pep_l,1
14979,25875,11386,hawaiian_m,1
14980,25876,11386,spicy_ital_l,1
14981,25877,11387,calabrese_l,1
14982,25878,11387,sicilian_l,1
14983,25879,11387,soppressata_m,1
14984,25880,11387,the_greek_s,1
14985,25894,11393,mediterraneo_l,1
14986,25895,11394,thai_ckn_l,1
14987,25899,11396,prsc_argla_m,1
14988,25910,11403,ital_cpcllo_m,1
14989,25911,11404,hawaiian_s,1
14990,25912,11405,calabrese_m,1
14991,25913,11406,cali_ckn_s,1
14992,25914,11406,ital_supr_m,1
14993,25915,11406,spinach_supr_m,1
14994,25919,11408,big_meat_s,1
14995,25920,11408,ital_supr_m,1
14996,25921,11409,five_cheese_l,1
14997,25926,11411,ckn_alfredo_l,1
14998,25927,11411,ckn_alfredo_s,1
14999,25928,11411,peppr_salami_l,2
15000,25929,11411,soppressata_l,1
15001,25930,11411,southw_ckn_m,1
15002,25931,11411,spinach_fet_l,1
15003,25932,11411,thai_ckn_m,1
15004,25934,11413,cali_ckn_l,1
15005,25937,11415,classic_dlx_l,1
15006,25938,11415,napolitana_m,1
15007,25947,11421,classic_dlx_m,1
15008,25948,11422,five_cheese_l,1
15009,25949,11423,four_cheese_m,1
15010,25950,11424,pepperoni_s,1
15011,25951,11424,spin_pesto_m,1
15012,25952,11425,hawaiian_l,1
15013,25953,11426,ital_supr_l,1
15014,25954,11426,soppressata_l,1
15015,25955,11427,mexicana_m,1
15016,25956,11427,thai_ckn_l,1
15017,25971,11430,bbq_ckn_m,1
15018,25975,11432,bbq_ckn_l,1
15019,25976,11432,bbq_ckn_m,1
15020,25977,11432,napolitana_l,1
15021,25980,11435,bbq_ckn_s,1
15022,25981,11435,prsc_argla_s,1
15023,25982,11435,spinach_fet_s,1
15024,25983,11435,thai_ckn_l,1
15025,25985,11437,spicy_ital_l,2
15026,25986,11437,veggie_veg_s,1
15027,25987,11438,cali_ckn_s,1
15028,25988,11439,bbq_ckn_m,1
15029,25989,11439,calabrese_m,1
15030,25990,11439,green_garden_s,1
15031,25991,11440,bbq_ckn_s,1
15032,25992,11440,soppressata_l,1
15033,25998,11444,cali_ckn_m,1
15034,25999,11444,sicilian_m,1
15035,26000,11444,spicy_ital_m,1
15036,26002,11446,classic_dlx_l,1
15037,26003,11447,brie_carre_s,1
15038,26004,11447,classic_dlx_s,1
15039,26005,11448,ital_cpcllo_l,1
15040,26006,11448,pep_msh_pep_s,1
15041,26009,11450,ckn_alfredo_m,1
15042,26010,11450,napolitana_l,1
15043,26011,11450,spinach_fet_s,1
15044,26012,11451,five_cheese_l,1
15045,26013,11451,pepperoni_s,1
